gene	4C Late Replicate A	4C Late Replicate B	15C Replicate A	15C Replicate B	20C Replicate A	20C Replicate B
sps_RS26260	18.86789402	11.85779357	25.36969917	24.79287973	28.92843835	13.80924791
sps_RS26265	23.15636554	21.04781639	25.75109008	26.27839735	42.25264303	26.42879254
sps_RS26270	81.56349089	85.33734135	68.31992925	70.4379947	62.02381942	49.12053009
sps_RS26275	27.8210859	17.58867529	29.33256367	23.23660425	40.33036239	25.94879385
sps_RS26280	25.27528649	16.45134362	28.08940514	22.08227131	27.6922112	45.81457751
sps_RS26285	22.21494122	18.12772666	33.18730708	35.68817487	42.89557183	11.4380874
sps_RS26290	16.57990057	13.08902386	13.94761665	15.89251716	20.93378669	24.58038408
sps_RS26295	102.0341	69.2136157	64.94298367	54.80921804	111.7960615	156.1999728
sps_RS26300	22.76636202	18.23930331	17.95974579	15.69848497	26.84397216	17.18672744
sps_RS26305	274.1706261	321.7879681	415.7419671	422.6469879	344.6867063	11.75506911
sps_RS26310	42.76012167	26.84819945	48.41352628	42.22687283	31.55281511	8.105014777
sps_RS26315	464.4151019	424.695545	307.2935945	395.214346	373.7553165	459.1640058
sps_RS26320	35.47955873	25.36912914	22.55322426	18.09475844	33.49105098	4.366583657
sps_RS26325	22.2724291	27.60481966	56.21205859	48.09961149	67.87407435	55.80314193
sps_RS26330	22.11493065	21.06389871	61.20754115	54.97716635	73.29972603	72.41956834
sps_RS26335	12.17823052	9.950524275	23.55764321	21.37180007	29.14107775	23.43129538
sps_RS26340	19.06466106	10.52689745	29.61821697	24.89897369	44.19067099	54.24297243
sps_RS26345	31.51367429	19.17548832	64.3604875	54.88001824	88.10252748	59.1837369
sps_RS26350	15.32359556	13.09943206	27.55020889	28.85533571	37.60528176	31.22169332
sps_RS26355	31.21351858	16.73327123	47.02891234	43.5119916	53.82803027	12.31225918
sps_RS26360	36.07208176	21.33197071	70.27308813	57.71155184	83.02267258	37.68537712
sps_RS26365	190.1499349	115.2595036	186.7489057	157.6442191	253.0132081	73.20691906
sps_RS26370	39.92397545	33.85774852	19.92818696	18.14204157	47.48716133	8.581944359
sps_RS26375	158.4822047	118.6995886	108.9331687	156.6824627	198.3614673	229.734391
sps_RS26380	305.6853465	237.2446623	125.9227082	123.5617943	138.7910058	36.74492768
sps_RS26385	143.4129742	143.6886399	286.6409058	329.3485622	367.1520827	125.6639
sps_RS26390	49.8901518	39.16274649	17.94206269	15.67903212	35.24525047	15.04912931
sps_RS26395	19.30625783	12.66480761	20.13777178	19.11195561	28.19769628	43.33506362
sps_RS26400	97.36220741	98.66162167	184.3541689	191.068515	311.084343	230.1424788
sps_RS26405	90.07228925	69.41837392	190.2309908	144.466119	391.5072032	219.0594022
sps_RS26410	914.5386276	646.6810921	1921.122115	2152.588993	2659.14416	597.4985961
sps_RS26415	430.8548431	231.7494507	795.825761	883.1375037	1021.226604	191.7420909
sps_RS26420	339.5057646	169.2451395	549.7128732	634.6804788	1322.059818	67.07771834
sps_RS26425	873.0149021	1065.211495	482.894942	383.7725627	382.1231908	281.5855671
sps_RS26430	76.36012462	63.79938651	60.25702033	62.23958701	58.11011733	50.31210298
sps_RS26435	64.55633957	56.23893234	52.09405803	47.98766183	81.48950846	60.97444104
sps_RS26440	23.83997784	18.2974083	22.24535174	18.19442905	35.95964066	18.74990782
sps_RS26445	38.53355039	30.04620354	37.73183249	34.32125461	52.58872324	32.03752979
sps_RS26450	30.35930313	21.89083237	29.78009384	21.66318116	43.9777776	10.9081443
sps_RS26455	459.5593041	675.1788555	258.4841968	238.4777633	245.2698121	94.45367951
sps_RS26460	140.4122741	224.516085	168.185351	202.9472424	196.1288481	55.01519625
sps_RS26465	150.9367914	282.8342803	373.4829951	385.8878181	312.2426509	65.87015345
sps_RS26470	94.72042063	101.7651235	300.4662966	244.915464	264.9562693	107.7120602
sps_RS26475	178.042932	150.1831428	135.5408916	125.6688713	181.0698838	65.03284492
sps_RS26480	112.1230375	74.79281305	78.77322489	67.12736711	126.5382326	36.18185387
sps_RS26485	290.9665261	242.776284	204.9438438	237.0467941	258.3287427	437.5424055
sps_RS26490	169.0535014	141.1674475	383.7328889	331.6184706	593.9593421	328.9551798
sps_RS26495	25.25503208	14.71669521	47.2841748	40.23053052	100.5969447	113.7830002
sps_RS26500	58.14775191	40.57327814	50.386235	41.91355563	78.18769329	121.8073829
sps_RS26505	28.7747024	21.59503935	39.86082526	36.65129374	72.87230186	39.15673893
sps_RS26510	63.78059049	33.06223332	64.11659663	51.94325735	99.0986808	44.5823285
sps_RS26515	141.2479359	78.47611054	68.90000991	69.8416472	117.1117199	18.52333943
sps_RS26520	29.07784549	18.78362467	13.59545382	11.96474501	42.60467854	6.459898907
sps_RS26525	29.59660307	26.28900699	14.60440345	16.29837281	31.82088378	1.793417191
sps_RS26530	47.06032402	42.41678109	74.86798665	66.73802646	90.69484972	119.207214
sps_RS26535	23.98933498	14.65523486	31.43455622	28.30650729	41.37039595	31.70848148
sps_RS26540	13.92875062	8.334470558	10.52742463	9.829522613	17.39314919	18.85500943
sps_RS26545	10517.21821	7152.378494	11662.20377	13383.56431	15269.94197	89028.08052
sps_RS26550	162.3972647	172.3993745	110.5074739	107.0430462	104.585421	99.96625547
sps_RS26555	71.33267908	46.56224122	59.34550692	62.18491363	80.28356407	55.90551867
sps_RS26560	32.56737372	21.18906675	19.76503159	19.67273859	36.49993577	6.733713095
sps_RS26565	230.9645006	185.756748	258.8357326	229.8113456	330.3580005	371.3224048
sps_RS26570	62.2296177	48.23666094	85.96916533	68.1025171	136.4965526	174.7558146
sps_RS26575	10.92932919	7.804411464	4.713104689	4.15721044	11.59199914	4.797467707
sps_RS26580	55.04338581	36.32181635	46.20998345	38.76767486	53.26011035	57.28840657
sps_RS26585	63.97328761	33.72841623	40.32619661	29.71319235	53.06591301	4.511513718
sps_RS26590	275.6405612	295.6871487	163.304945	152.0284574	201.9004538	83.75719634
sps_RS26595	57.5535795	44.08920366	63.09109895	64.06152904	78.4129976	27.01219901
sps_RS26600	94.60530696	105.9728753	75.3438065	97.33109845	69.98862683	23.03658095
sps_RS26605	386.5573276	245.3567324	471.2711547	383.9161907	898.3566023	599.3280738
sps_RS26610	20.38691206	22.02750643	26.08662164	23.97996224	116.950651	3.526839329
sps_RS26615	51.14311493	41.13787398	46.38091362	51.31968621	115.6591715	13.57875306
sps_RS26620	74.68651435	46.98383712	67.2800288	48.21312476	118.5024976	8.149877156
sps_RS26625	195.2539266	179.5002255	143.5388657	143.8797658	212.7563718	19.89560169
sps_RS26630	149.7574973	135.2604447	115.3156421	134.7902255	179.230335	72.07868399
sps_RS26635	34.31347015	23.51828071	27.54812851	22.265172	48.39787121	21.79204764
sps_RS26640	22.3866427	15.36700256	12.60503291	10.07350121	17.48515709	5.344373141
sps_RS26645	35.95390335	16.83746808	13.08401841	10.32458851	42.9726944	3.794166419
sps_RS26650	20.8170778	16.18674906	6.214448218	7.96505138	13.43796463	0.427999517
sps_RS26655	17.31859436	11.22851825	12.464861	11.79455508	34.59889745	25.81972321
sps_RS26660	49.76922478	27.20632702	38.73267241	33.29180018	58.66234863	33.83074776
sps_RS26665	362.5764162	438.3687501	111.6847534	114.3894908	101.0652004	15.16292227
sps_RS26670	175.6007387	296.7554638	129.9308906	110.6642575	88.53247287	18.42293633
sps_RS26675	194.431239	322.5701059	164.7971204	174.3881723	119.7992941	19.46349471
sps_RS26680	51.90659193	41.98465906	31.5900947	37.05670862	35.99492711	3.446035968
sps_RS26685	177.7638432	130.5715276	95.31319986	137.6388737	78.49369787	15.94024692
sps_RS26690	103.2998435	97.9969381	68.07346532	76.2110598	55.1419928	32.61984088
sps_RS26695	202.715935	224.8129665	162.4754561	161.1004848	139.583414	82.04991054
sps_RS26700	117.7361248	95.32763569	121.9670906	116.0581949	158.2756193	6.31031511
sps_RS26705	103.0091601	121.1650682	31.50047895	27.77227826	36.42478884	20.81047156
sps_RS26715	728.2060487	926.8279302	289.9080674	283.443036	386.553199	52.85080647
sps_RS26720	74.62776669	96.17994266	52.03812085	84.3207983	40.41820138	630.7380786
sps_RS26725	78.23996674	145.1624498	130.7196454	191.3342309	143.5134495	35.53481792
sps_RS26730	121.8616502	91.18459523	207.8565301	178.6616788	335.1905924	154.4032298
sps_RS26735	92.05853715	77.56820737	44.68453359	50.87798009	84.35084637	13.34736277
sps_RS26740	384.137902	268.7724729	173.8776791	170.8588109	228.8631987	27.30010612
sps_RS26745	92.98539422	82.78311574	70.47982309	72.68622478	109.5832675	61.70143795
sps_RS26750	56.23295209	41.84061392	43.02960791	40.70722078	85.23143029	29.75239268
sps_RS26755	43.49442787	62.14923542	37.06700992	32.38487801	40.38199846	36.62426854
sps_RS26760	35.05719032	30.83957787	30.06470917	22.3923101	37.75153829	19.6963416
sps_RS26765	43.92121129	29.73584539	29.20832275	27.64642631	43.6563318	8.356685801
sps_RS26770	686.5114845	593.1781467	303.204795	323.8186572	349.3325654	113.9576074
sps_RS26775	86.59774894	77.55655558	55.42993062	59.00537548	66.72644507	79.33543212
sps_RS26780	57.84541779	43.79369083	48.73021911	36.35071778	57.50897819	27.91402026
sps_RS26785	22.15912796	13.33103886	23.05062089	15.47395168	54.11672317	11.35803309
sps_RS26790	7.922410841	7.03656262	8.530273925	3.995636707	13.42922165	1.886550823
sps_RS26795	59.39137472	61.5289092	73.75440471	62.93250082	91.31575481	102.7133859
sps_RS26800	21.63295029	20.6020621	29.01684853	21.79735718	41.42600132	16.11616425
sps_RS26805	8.747987455	6.950387958	9.275046129	7.433881707	22.84796563	14.6855532
sps_RS26810	26.8696932	27.46704085	38.76569542	31.62051994	64.33113679	18.86382261
sps_RS26815	15.42702918	25.07210552	33.78826574	26.22405498	61.92035271	8.467319017
sps_RS26820	93.34015982	106.3761915	90.03159532	98.68251236	97.86545277	6.331966976
sps_RS26825	18.59798398	15.58429869	34.06597803	29.00027271	42.52175421	36.66862093
sps_RS26830	65.11382622	49.30517711	99.72641028	76.82213665	126.0671386	83.32862143
sps_RS26835	70.2406672	65.61327691	108.9864773	92.87581068	107.2059228	104.8280678
sps_RS26840	76.45357784	65.06294472	105.1650315	83.11928028	137.1232117	157.6363662
sps_RS26845	32.70791025	26.55821657	18.68662904	17.54889173	27.7608769	7.161571692
sps_RS26850	275.502422	158.8987565	670.9927587	648.9371734	997.8074888	131.6713574
sps_RS26855	27.59082182	33.30008123	7.695557463	11.7919079	15.7359417	1.833412252
sps_RS26860	634.3117911	625.3278126	269.4310581	234.2359682	257.2992493	263.7258048
sps_RS26865	25.84927317	15.28002194	8.514239416	9.423316614	9.447992223	0.712537821
sps_RS26870	78.54877782	70.87020929	47.26165042	42.26788676	54.81100845	49.0013171
sps_RS26875	35.32903271	22.13157739	20.28784411	13.47084067	32.44916164	11.54875917
sps_RS26880	23.57909538	15.926736	25.01760267	19.24543635	49.52025483	20.17053368
sps_RS26885	53.72184235	47.7197639	19.43461121	24.04783048	51.54529619	25.24040135
sps_RS26890	49.59341044	34.06773016	35.54966465	41.94203378	36.25295047	12.4350482
sps_RS26895	18.13721688	10.34507178	15.38955872	14.34237378	52.0027694	6.78430281
sps_RS26900	105.4685552	40.08713851	49.82711163	33.86768366	54.59436415	4.638032342
sps_RS26905	63.53173767	42.96268251	39.99210031	34.8620609	57.06825618	28.85158511
sps_RS26910	61.67422808	69.97922028	35.00311402	29.57284247	49.38165048	62.0959596
sps_RS26915	18.15666484	13.1713444	20.31606773	18.25566094	35.92802676	8.415635159
sps_RS26920	326.2822276	277.7362799	284.4740646	315.5337022	283.0818882	72.90122894
sps_RS26925	6.435144938	4.365980302	5.308643846	5.795220693	8.656866991	13.19672132
sps_RS26930	5.077141628	2.692098786	2.87818012	2.778712602	3.005695724	3.319717794
sps_RS26935	89.91501129	75.41455853	103.2399109	123.185878	73.42588735	104.1526653
sps_RS26940	52.93966494	36.73701319	31.83628644	28.9072809	33.53698932	27.8796954
sps_RS26945	119.3434328	78.51323052	106.4350877	77.04695159	80.43735844	5.784239466
sps_RS26950	83.93942892	80.5000815	119.9357997	89.62036654	90.4584981	88.17363063
sps_RS26955	37.01894643	26.52197593	36.62502308	30.22921345	58.95829177	14.29768144
sps_RS26960	8.146645097	6.418650874	10.38572665	6.647646168	21.6066584	9.183991193
sps_RS26965	8.008640367	3.401797672	7.04890829	6.637955911	9.452913052	43.79594015
sps_RS26970	16.03789007	9.583727579	15.52840978	11.50571526	23.20161358	28.63143944
sps_RS26975	5.415911607	3.153013575	9.979217262	8.061764323	13.65207727	41.62641484
sps_RS26980	8.419377531	5.752457289	21.70183503	18.65566897	14.04767265	128.7169141
sps_RS26985	38.03880755	63.01352011	38.1633709	38.04193852	53.64282839	12.46933566
sps_RS26990	22.06285662	16.02616104	15.03757421	8.313378533	18.76681268	0.41478338
sps_RS26995	22.30976448	18.47686141	14.90398738	9.952403453	24.50039151	5.947592564
sps_RS27000	11.1424194	22.02635271	10.51293924	10.32963628	19.41132948	0.477333601
sps_RS27005	217.0326037	134.2736768	155.6915338	130.980121	253.4616373	100.7508288
sps_RS27010	58.033681	42.62147491	30.50397908	25.53883018	41.04687379	43.840607
sps_RS27015	135.6609416	110.7275307	80.88004091	73.52318965	69.08844313	28.71916076
sps_RS27020	149.0088607	96.77660765	63.76594569	53.83684414	65.85664039	24.83493339
sps_RS27025	121.1961045	99.65191546	82.48824587	55.83584499	67.67696423	38.08541414
sps_RS27030	61.54701839	35.76161575	62.95953366	63.44713709	73.33897567	61.55807399
sps_RS27035	23.94024024	18.06992861	28.18226731	27.47680792	27.04331695	28.52234966
sps_RS27040	100.6980721	100.5190517	114.3551464	147.3689416	75.5306288	100.6352927
sps_RS27045	74.08719769	49.24924351	81.75794268	87.68488334	50.47256743	74.84931883
sps_RS27050	99.4956521	96.25696784	175.7990906	237.3961143	104.8558423	106.5772534
sps_RS27055	105.462981	110.9922305	190.0424839	244.2362333	98.48095877	35.87239409
sps_RS27060	438.004192	390.7947634	563.0616825	596.702705	358.4590882	342.8171579
sps_RS27065	170.7430964	118.3728899	90.41780584	94.9688419	92.52733717	199.5554339
sps_RS27070	13.3063692	10.44862176	9.51864946	9.013256904	26.07215495	30.00231759
sps_RS27075	177.0609987	225.691695	51.56330279	38.89110518	79.35036711	53.84446595
sps_RS27080	172.8138646	193.5636216	40.27001259	44.55607754	66.24501329	28.32927181
sps_RS27085	9.874482891	4.90029688	5.105138765	3.423744394	12.26521761	2.520328643
sps_RS27090	128.8467311	105.1559574	100.2193146	81.85270706	185.5903992	142.7977708
sps_RS27095	71.22911008	58.56114315	61.42581653	45.82976444	106.0779383	15.01375926
sps_RS27100	1076.286117	864.595771	307.9117542	292.9931776	417.2484302	225.8096901
sps_RS27105	99.87221513	91.61329498	57.7937311	60.2536157	109.5366016	11.36679616
sps_RS27110	60.72116261	52.16093453	155.5713236	119.3762283	140.6277767	51.01678163
sps_RS27115	30.7884657	27.48891979	147.461188	184.6604971	96.74835833	17.33085535
sps_RS27120	29.79537425	23.90507191	58.87873669	66.51564889	47.86456242	16.22646229
sps_RS27125	14.13444982	11.77626145	34.67775909	44.20115723	16.85720718	17.91710103
sps_RS27130	23.02662907	18.68287919	106.0650506	152.4285987	22.00851235	17.70753922
sps_RS27135	27.91594488	41.15073637	96.13627746	179.8364362	32.35221579	32.42038581
sps_RS27140	27.92823421	19.7971015	6.447854145	6.6470912	14.23497495	1.060544172
sps_RS27145	97.11203129	53.98788429	18.87726101	22.820961	32.80716883	3.202066697
sps_RS27150	49.72612242	24.28307009	21.34748024	16.76050694	34.45767746	2.731296275
sps_RS27155	35.64332071	36.0394012	56.08088473	55.23290387	41.23252064	32.36623061
sps_RS27160	63.25153026	73.50523012	107.6724449	124.1784602	86.48469869	209.3787861
sps_RS27165	70.13824186	70.42320395	102.2745776	127.0508708	73.14154891	62.8813659
sps_RS27170	39.61144301	31.92671221	36.42730422	60.35315388	25.89384436	46.61451431
sps_RS27175	51.634655	33.27389963	72.54306507	90.50141825	57.36132997	46.97411079
sps_RS27180	92.2921965	62.61647001	111.8663607	154.6955383	97.65817827	49.10351349
sps_RS27185	101.9384181	73.58637672	136.2307928	120.5876355	100.4074126	68.99904101
sps_RS27190	203.8324309	190.0022683	290.5770887	333.35764	160.1997774	156.2785179
sps_RS27195	73.74711138	73.54319503	85.70212069	104.4486437	54.77425859	38.2014017
sps_RS27200	68.84091395	50.50434946	73.39182005	89.41383924	88.37939745	115.3891169
sps_RS27210	27.62845941	19.00785778	27.90635115	20.82182633	39.92736876	18.91733567
sps_RS27215	156.0161329	138.990738	80.12422497	70.07036352	81.39679824	10.79648087
sps_RS27220	16.50012059	12.56558991	10.95938733	13.73525278	14.19711597	5.194136558
sps_RS27225	23.66968679	17.88161254	28.69677291	23.52478982	46.08609752	35.64842758
sps_RS27230	12.51453518	9.752070046	8.99186745	6.866770235	21.11119166	5.551811444
sps_RS27235	4.321596544	2.165359983	2.46534603	2.913267741	5.885805276	2.620482187
sps_RS27240	15.05217515	13.48492166	11.15738611	14.17368587	15.85578893	17.99439978
sps_RS27245	19.79104489	17.07173416	23.07727465	16.32848502	44.57050659	34.01223717
sps_RS27250	35.75180179	25.82867099	22.0379222	17.17793727	45.89091479	23.33838818
sps_RS27255	63.48179607	46.52742332	92.61971231	70.3338342	106.7623121	45.44143636
sps_RS27260	64.20020232	42.24315784	98.57748895	91.59637697	111.3684875	41.32052306
sps_RS27265	31.41474415	23.70769078	53.19031535	35.8246038	51.73717118	43.63049091
sps_RS27270	15.08269575	6.353921635	34.65512403	27.48072977	27.53789797	15.27913255
sps_RS27275	15.77869169	11.52640909	66.98496367	63.8216218	33.26480595	35.53534075
sps_RS27280	25.02623069	24.2237777	192.4150588	179.3528461	86.8247719	21.33219264
sps_RS27285	38.35476708	37.10171438	221.9983517	236.0329597	80.45855406	120.6198556
sps_RS27290	47.81159758	52.53227112	469.5393777	436.9671572	153.9505563	255.7469643
sps_RS27295	37.28400728	58.45410798	775.8637857	658.6935286	184.4564372	143.5415519
sps_RS27300	13.08031419	21.44151628	117.20107	142.4906488	44.00077175	84.9706562
sps_RS27305	13.17968582	9.672564798	71.34994437	58.66130217	26.09745407	11.92884469
sps_RS27310	9.936498238	9.876417053	89.32086378	69.58002745	27.41357337	7.990211671
sps_RS27315	13.35990915	7.85695611	122.3682565	81.78565658	50.84952942	24.33752889
sps_RS27320	25.95377513	13.24993722	155.3324141	123.2418384	81.40917046	12.25692065
sps_RS27325	43.1574628	40.84510175	266.6941269	258.9935853	119.27966	8.235170343
sps_RS27330	18.68543391	22.01712524	59.07774711	60.62867966	61.84402226	23.72163069
sps_RS27335	27.17697662	20.07132636	36.44973349	31.20500731	36.75947872	12.38798267
sps_RS27340	49.96851005	50.13179451	401.9135691	520.9541909	190.1485624	148.2832245
sps_RS27345	8.6910809	5.033520513	109.5398856	82.77846507	55.72243483	10.29792843
sps_RS27350	33.1565997	47.7071202	516.2419294	410.5058824	144.4089632	158.5842333
